,cat119_train.tm,cat119_train.address_city,cat119_train.address_gu,cat119_train.sub_address,cat119_train.cat,cat119_train.sub_cat,cat119_train.stn,cat119_train.call_count
35482,20220622,부산광역시,동구,범일동,구급,부상,942,1
35483,20220622,부산광역시,동구,좌천동,구급,부상,942,1
35484,20220622,부산광역시,동구,초량동,구조,교통사고,159,1
35485,20220622,부산광역시,동래구,명장동,기타,업무운행,940,2
35486,20220622,부산광역시,동래구,사직동,구급,교통사고,940,1
35487,20220622,부산광역시,동래구,안락동,구급,교통사고,940,1
35488,20220622,부산광역시,동래구,온천동,구급,교통사고,940,1
35489,20220622,부산광역시,동래구,온천동,구급,부상,940,1
35490,20220622,부산광역시,부산진구,개금동,구급,교통사고,938,2
35491,20220622,부산광역시,부산진구,개금동,구급,부상,938,2
35492,20220622,부산광역시,부산진구,당감동,구급,부상,938,1
35493,20220622,부산광역시,부산진구,당감동,기타,업무운행,938,2
35494,20220622,부산광역시,부산진구,범천동,구조,교통사고,942,1
35495,20220622,부산광역시,부산진구,부암동,기타,업무운행,938,1
35496,20220622,부산광역시,부산진구,부전동,구급,부상,938,2
35497,20220622,부산광역시,부산진구,양정동,구급,부상,940,1
35498,20220622,부산광역시,부산진구,전포동,구급,부상,938,1
35499,20220622,부산광역시,북구,구포동,구급,부상,941,1
35500,20220622,부산광역시,북구,구포동,구조,교통사고,941,1
35501,20220622,부산광역시,북구,덕천동,구급,교통사고,941,1
35502,20220622,부산광역시,북구,덕천동,구급,부상,941,1
35503,20220622,부산광역시,북구,만덕동,구급,부상,941,1
35504,20220622,부산광역시,북구,화명동,구조,산악사고,941,1
35505,20220622,부산광역시,북구,화명동,기타,업무운행,941,1
35506,20220622,부산광역시,사상구,괘법동,구급,부상,904,1
35507,20220622,부산광역시,사상구,덕포동,구급,교통사고,904,1
35508,20220622,부산광역시,사상구,모라동,구급,교통사고,904,1
35509,20220622,부산광역시,사상구,엄궁동,구조,교통사고,904,1
35510,20220622,부산광역시,사상구,주례동,기타,상황출동,938,1
35511,20220622,부산광역시,사상구,학장동,기타,업무운행,904,1
35512,20220622,부산광역시,사하구,괴정동,구급,부상,950,1
35513,20220622,부산광역시,사하구,다대동,구급,교통사고,950,1
35514,20220622,부산광역시,사하구,다대동,구급,부상,950,1
35515,20220622,부산광역시,사하구,다대동,기타,업무운행,950,1
35516,20220622,부산광역시,사하구,당리동,기타,상황출동,950,1
35517,20220622,부산광역시,사하구,신평동,구급,교통사고,950,1
35518,20220622,부산광역시,사하구,신평동,기타,업무운행,950,1
35519,20220622,부산광역시,사하구,장림동,구급,부상,950,1
35520,20220622,부산광역시,사하구,하단동,구급,부상,950,2
35521,20220622,부산광역시,사하구,하단동,기타,상황출동,950,1
35522,20220622,부산광역시,서구,남부민동,구급,부상,159,1
35523,20220622,부산광역시,서구,남부민동,기타,업무운행,159,1
35524,20220622,부산광역시,서구,부민동,기타,업무운행,159,1
35525,20220622,부산광역시,서구,서대신동,구급,부상,159,1
35526,20220622,부산광역시,서구,서대신동,기타,상황출동,159,1
35527,20220622,부산광역시,서구,충무동,구급,교통사고,159,1
35528,20220622,부산광역시,수영구,광안동,구급,부상,937,2
35529,20220622,부산광역시,수영구,망미동,구급,교통사고,940,1
35530,20220622,부산광역시,수영구,민락동,구급,부상,937,1
35531,20220622,부산광역시,연제구,거제동,기타,상황출동,940,1
35532,20220622,부산광역시,연제구,연산동,기타,업무운행,940,2
35533,20220622,부산광역시,영도구,대교동,구급,교통사고,159,1
35534,20220622,부산광역시,영도구,대교동,구급,부상,159,1
35535,20220622,부산광역시,영도구,동삼동,구급,교통사고,910,1
35536,20220622,부산광역시,영도구,동삼동,구급,부상,910,2
35537,20220622,부산광역시,영도구,청학동,구급,부상,159,1
35538,20220622,부산광역시,중구,동광동,구급,부상,159,1
35539,20220622,부산광역시,중구,부평동,구급,교통사고,159,1
35540,20220622,부산광역시,중구,중앙동,기타,업무운행,159,1
35541,20220622,부산광역시,해운대구,반송동,구급,교통사고,937,1
35542,20220622,부산광역시,해운대구,반송동,기타,업무운행,937,1
35543,20220622,부산광역시,해운대구,반여동,구급,교통사고,937,1
35544,20220622,부산광역시,해운대구,반여동,구조,산악사고,937,1
35545,20220622,부산광역시,해운대구,우동,구급,교통사고,937,1
35546,20220622,부산광역시,해운대구,우동,구급,부상,937,2
35547,20220622,부산광역시,해운대구,우동,구조,산악사고,937,1
35548,20220622,부산광역시,해운대구,좌동,구급,부상,937,1
35549,20220622,부산광역시,해운대구,중동,구급,교통사고,937,1
35550,20220623,부산광역시,강서구,대저1동,구급,부상,904,1
35551,20220623,부산광역시,강서구,대저1동,구조,수난사고,904,1
35552,20220623,부산광역시,강서구,대저2동,구급,부상,904,1
35553,20220623,부산광역시,강서구,명지동,구급,교통사고,904,1
35554,20220623,부산광역시,강서구,미음동,구급,교통사고,904,1
35555,20220623,부산광역시,강서구,송정동,구급,교통사고,937,2
35556,20220623,부산광역시,강서구,지사동,기타,업무운행,904,1
35557,20220623,부산광역시,금정구,구서동,기타,업무운행,940,1
35558,20220623,부산광역시,금정구,남산동,구급,부상,939,1
35559,20220623,부산광역시,금정구,장전동,구급,부상,940,1
35560,20220623,부산광역시,기장군,기장읍,구급,부상,923,1
35561,20220623,부산광역시,기장군,장안읍,기타,상황출동,923,1
35562,20220623,부산광역시,기장군,철마면,구급,부상,939,1
35563,20220623,부산광역시,남구,대연동,구급,부상,942,1
35564,20220623,부산광역시,남구,대연동,기타,업무운행,942,1
35565,20220623,부산광역시,남구,문현동,구급,부상,942,2
35566,20220623,부산광역시,남구,용호동,구급,교통사고,942,3
35567,20220623,부산광역시,동구,범일동,기타,업무운행,942,1
35568,20220623,부산광역시,동구,수정동,기타,상황출동,159,1
35569,20220623,부산광역시,동구,좌천동,구급,부상,942,3
35570,20220623,부산광역시,동구,초량동,구급,부상,159,2
35571,20220623,부산광역시,동구,초량동,기타,업무운행,159,1
35572,20220623,부산광역시,동래구,명장동,구급,교통사고,940,1
35573,20220623,부산광역시,동래구,안락동,구급,부상,940,1
35574,20220623,부산광역시,동래구,온천동,구급,부상,940,2
35575,20220623,부산광역시,부산진구,가야동,구급,부상,938,1
35576,20220623,부산광역시,부산진구,개금동,구급,부상,938,2
35577,20220623,부산광역시,부산진구,당감동,구급,부상,938,2
35578,20220623,부산광역시,부산진구,당감동,기타,업무운행,938,2
35579,20220623,부산광역시,부산진구,범천동,구급,부상,942,2
35580,20220623,부산광역시,부산진구,부암동,구급,부상,938,2
35581,20220623,부산광역시,부산진구,부전동,구급,부상,938,4
35582,20220623,부산광역시,부산진구,양정동,구급,교통사고,940,1
35583,20220623,부산광역시,부산진구,양정동,구조,교통사고,940,1
35584,20220623,부산광역시,부산진구,전포동,구급,교통사고,938,1
35585,20220623,부산광역시,부산진구,전포동,구급,부상,938,1
35586,20220623,부산광역시,부산진구,초읍동,구급,부상,941,1
35587,20220623,부산광역시,북구,구포동,구급,교통사고,941,1
35588,20220623,부산광역시,북구,금곡동,구조,수난사고,941,1
35589,20220623,부산광역시,북구,덕천동,기타,업무운행,941,1
35590,20220623,부산광역시,북구,만덕동,구급,교통사고,941,1
35591,20220623,부산광역시,북구,화명동,구급,부상,941,1
35592,20220623,부산광역시,사상구,감전동,구급,부상,904,1
35593,20220623,부산광역시,사상구,모라동,기타,업무운행,904,1
35594,20220623,부산광역시,사상구,삼락동,구급,교통사고,904,1
35595,20220623,부산광역시,사상구,엄궁동,구급,교통사고,904,2
35596,20220623,부산광역시,사상구,주례동,구급,부상,938,1
35597,20220623,부산광역시,사상구,학장동,구급,교통사고,904,2
35598,20220623,부산광역시,사하구,감천동,구급,교통사고,159,4
35599,20220623,부산광역시,사하구,감천동,구급,부상,159,2
35600,20220623,부산광역시,사하구,괴정동,구급,교통사고,950,1
35601,20220623,부산광역시,사하구,다대동,구급,교통사고,950,1
35602,20220623,부산광역시,사하구,당리동,구급,교통사고,950,1
35603,20220623,부산광역시,사하구,신평동,구급,교통사고,950,1
35604,20220623,부산광역시,사하구,신평동,구급,부상,950,1
35605,20220623,부산광역시,사하구,장림동,구급,부상,950,2
35606,20220623,부산광역시,사하구,장림동,구조,교통사고,950,1
35607,20220623,부산광역시,사하구,하단동,구급,교통사고,950,1
35608,20220623,부산광역시,사하구,하단동,구급,부상,950,1
35609,20220623,부산광역시,서구,서대신동,구급,교통사고,159,1
35610,20220623,부산광역시,서구,충무동,구급,부상,159,1
35611,20220623,부산광역시,서구,토성동,구급,부상,159,2
35612,20220623,부산광역시,수영구,광안동,구급,교통사고,937,2
35613,20220623,부산광역시,수영구,남천동,구조,교통사고,937,1
35614,20220623,부산광역시,수영구,남천동,기타,상황출동,937,1
35615,20220623,부산광역시,연제구,연산동,구급,구급기타,940,1
35616,20220623,부산광역시,연제구,연산동,구급,부상,940,4
35617,20220623,부산광역시,연제구,연산동,기타,상황출동,940,1
35618,20220623,부산광역시,영도구,동삼동,구급,교통사고,910,1
35619,20220623,부산광역시,영도구,동삼동,구급,부상,910,1
35620,20220623,부산광역시,영도구,동삼동,기타,상황출동,910,1
35621,20220623,부산광역시,영도구,영선동,구급,부상,159,1
35622,20220623,부산광역시,영도구,청학동,구조,교통사고,159,1
35623,20220623,부산광역시,중구,대청동,구급,부상,159,1
35624,20220623,부산광역시,중구,부평동,기타,업무운행,159,1
35625,20220623,부산광역시,해운대구,반여동,구급,교통사고,937,1
35626,20220623,부산광역시,해운대구,송정동,구급,교통사고,937,1
35627,20220623,부산광역시,해운대구,송정동,기타,업무운행,937,1
35628,20220623,부산광역시,해운대구,우동,구급,교통사고,937,1
35629,20220623,부산광역시,해운대구,우동,기타,업무운행,937,1
35630,20220623,부산광역시,해운대구,좌동,구급,부상,937,1
35631,20220623,부산광역시,해운대구,중동,구급,부상,937,2
35632,20220624,부산광역시,강서구,성북동,구급,교통사고,921,1
35633,20220624,부산광역시,강서구,송정동,구급,교통사고,937,2
35634,20220624,부산광역시,강서구,화전동,구급,부상,950,1
35635,20220624,부산광역시,금정구,구서동,구급,교통사고,940,1
35636,20220624,부산광역시,금정구,금사동,구급,부상,940,1
35637,20220624,부산광역시,금정구,금사동,기타,상황출동,940,1
35638,20220624,부산광역시,금정구,남산동,구급,부상,939,2
35639,20220624,부산광역시,금정구,부곡동,구급,부상,940,1
35640,20220624,부산광역시,금정구,회동동,구급,부상,940,1
35641,20220624,부산광역시,기장군,기장읍,구급,교통사고,923,1
35642,20220624,부산광역시,기장군,기장읍,구급,부상,923,2
35643,20220624,부산광역시,기장군,일광면,구급,교통사고,923,1
35644,20220624,부산광역시,기장군,일광면,구급,부상,923,1
35645,20220624,부산광역시,기장군,장안읍,구조,교통사고,923,1
35646,20220624,부산광역시,남구,대연동,구급,교통사고,942,1
35647,20220624,부산광역시,남구,대연동,구급,부상,942,2
35648,20220624,부산광역시,남구,문현동,구급,부상,942,1
35649,20220624,부산광역시,남구,용호동,구급,부상,942,1
35650,20220624,부산광역시,남구,우암동,구급,부상,942,1
35651,20220624,부산광역시,동구,수정동,구급,부상,159,1
35652,20220624,부산광역시,동구,수정동,기타,업무운행,159,1
35653,20220624,부산광역시,동구,좌천동,구급,부상,942,1
35654,20220624,부산광역시,동구,좌천동,기타,업무운행,942,1
35655,20220624,부산광역시,동구,초량동,구급,교통사고,159,1
35656,20220624,부산광역시,동구,초량동,기타,대민지원,159,1
35657,20220624,부산광역시,동래구,명륜동,구급,교통사고,940,1
35658,20220624,부산광역시,동래구,명장동,구급,부상,940,1
35659,20220624,부산광역시,동래구,안락동,구급,교통사고,940,1
35660,20220624,부산광역시,동래구,온천동,구급,교통사고,940,2
35661,20220624,부산광역시,부산진구,당감동,구급,교통사고,938,3
35662,20220624,부산광역시,부산진구,범천동,구급,부상,942,1
35663,20220624,부산광역시,부산진구,범천동,구조,교통사고,942,1
35664,20220624,부산광역시,부산진구,부전동,구급,부상,938,3
35665,20220624,부산광역시,부산진구,양정동,구급,교통사고,940,1
35666,20220624,부산광역시,부산진구,양정동,구급,부상,940,1
35667,20220624,부산광역시,부산진구,전포동,구급,교통사고,938,1
35668,20220624,부산광역시,부산진구,전포동,구급,부상,938,1
35669,20220624,부산광역시,부산진구,초읍동,구급,교통사고,941,1
35670,20220624,부산광역시,부산진구,초읍동,구조,산악사고,941,1
35671,20220624,부산광역시,북구,구포동,구조,교통사고,941,1
35672,20220624,부산광역시,북구,금곡동,구급,부상,941,1
35673,20220624,부산광역시,북구,덕천동,구급,교통사고,941,1
35674,20220624,부산광역시,북구,덕천동,구급,부상,941,2
35675,20220624,부산광역시,북구,덕천동,기타,업무운행,941,2
35676,20220624,부산광역시,북구,화명동,구급,부상,941,2
35677,20220624,부산광역시,사상구,괘법동,구급,부상,904,1
35678,20220624,부산광역시,사상구,모라동,구급,부상,904,4
35679,20220624,부산광역시,사상구,엄궁동,구급,부상,904,1
35680,20220624,부산광역시,사상구,학장동,구급,부상,904,1
35681,20220624,부산광역시,사하구,괴정동,구급,교통사고,950,1
35682,20220624,부산광역시,사하구,괴정동,구급,구급기타,950,1
35683,20220624,부산광역시,사하구,괴정동,구급,부상,950,2
35684,20220624,부산광역시,사하구,신평동,기타,업무운행,950,1
35685,20220624,부산광역시,사하구,하단동,구급,교통사고,950,1
35686,20220624,부산광역시,서구,아미동,구급,교통사고,159,1
35687,20220624,부산광역시,서구,토성동,구급,부상,159,1
35688,20220624,부산광역시,수영구,광안동,구급,교통사고,937,1
35689,20220624,부산광역시,수영구,광안동,구급,부상,937,1
35690,20220624,부산광역시,수영구,민락동,구급,부상,937,1
35691,20220624,부산광역시,수영구,수영동,구급,부상,937,1
35692,20220624,부산광역시,연제구,연산동,구급,교통사고,940,2
35693,20220624,부산광역시,연제구,연산동,구급,부상,940,1
35694,20220624,부산광역시,영도구,동삼동,구급,부상,910,2
35695,20220624,부산광역시,영도구,청학동,기타,업무운행,159,1
35696,20220624,부산광역시,해운대구,반송동,구급,부상,937,1
35697,20220624,부산광역시,해운대구,반여동,구급,교통사고,937,1
35698,20220624,부산광역시,해운대구,반여동,구급,부상,937,1
35699,20220624,부산광역시,해운대구,송정동,기타,업무운행,937,1
35700,20220624,부산광역시,해운대구,우동,구급,교통사고,937,4
35701,20220624,부산광역시,해운대구,우동,구급,부상,937,1
35702,20220624,부산광역시,해운대구,재송동,구급,부상,937,3
35703,20220624,부산광역시,해운대구,좌동,구조,교통사고,937,1
35704,20220625,부산광역시,강서구,구랑동,구급,교통사고,904,2
35705,20220625,부산광역시,강서구,대저1동,구급,교통사고,904,1
35706,20220625,부산광역시,강서구,명지동,구급,부상,904,1
35707,20220625,부산광역시,강서구,신호동,기타,업무운행,950,1
35708,20220625,부산광역시,금정구,구서동,구급,교통사고,940,1
35709,20220625,부산광역시,금정구,구서동,구급,부상,940,1
35710,20220625,부산광역시,금정구,금사동,구급,부상,940,1
35711,20220625,부산광역시,금정구,금성동,구급,부상,941,1
35712,20220625,부산광역시,금정구,부곡동,구급,부상,940,1
35713,20220625,부산광역시,금정구,서동,구급,부상,940,1
35714,20220625,부산광역시,금정구,선동,구급,부상,939,1
35715,20220625,부산광역시,기장군,기장읍,구급,부상,923,1
35716,20220625,부산광역시,기장군,일광면,구급,교통사고,923,1
35717,20220625,부산광역시,기장군,일광면,구조,교통사고,923,2
35718,20220625,부산광역시,기장군,장안읍,구급,부상,923,1
35719,20220625,부산광역시,기장군,장안읍,구조,수난사고,923,1
35720,20220625,부산광역시,남구,감만동,구급,부상,942,1
35721,20220625,부산광역시,남구,대연동,구조,산악사고,942,1
35722,20220625,부산광역시,남구,대연동,기타,업무운행,942,1
35723,20220625,부산광역시,남구,문현동,구급,부상,942,1
35724,20220625,부산광역시,남구,용호동,구조,교통사고,942,1
35725,20220625,부산광역시,동구,초량동,구급,부상,159,1
35726,20220625,부산광역시,동래구,명륜동,구급,부상,940,1
35727,20220625,부산광역시,동래구,수안동,구급,구급기타,940,1
35728,20220625,부산광역시,동래구,수안동,구급,부상,940,2
35729,20220625,부산광역시,동래구,온천동,구급,교통사고,940,3
35730,20220625,부산광역시,동래구,온천동,구급,부상,940,3
35731,20220625,부산광역시,부산진구,가야동,구급,교통사고,938,1
35732,20220625,부산광역시,부산진구,개금동,구급,부상,938,1
35733,20220625,부산광역시,부산진구,당감동,구급,교통사고,938,1
35734,20220625,부산광역시,부산진구,당감동,구급,부상,938,1
35735,20220625,부산광역시,부산진구,당감동,기타,업무운행,938,1
35736,20220625,부산광역시,부산진구,범천동,구조,교통사고,942,1
35737,20220625,부산광역시,부산진구,양정동,구급,교통사고,940,4
35738,20220625,부산광역시,부산진구,양정동,기타,업무운행,940,1
35739,20220625,부산광역시,부산진구,전포동,구급,교통사고,938,1
35740,20220625,부산광역시,북구,구포동,구급,부상,941,1
35741,20220625,부산광역시,북구,덕천동,구급,교통사고,941,1
35742,20220625,부산광역시,북구,화명동,구급,부상,941,1
35743,20220625,부산광역시,사상구,괘법동,구급,부상,904,1
35744,20220625,부산광역시,사상구,모라동,기타,업무운행,904,1
35745,20220625,부산광역시,사상구,주례동,구급,부상,938,1
35746,20220625,부산광역시,사하구,감천동,구급,부상,159,1
35747,20220625,부산광역시,사하구,괴정동,구급,부상,950,1
35748,20220625,부산광역시,사하구,당리동,구급,교통사고,950,1
35749,20220625,부산광역시,사하구,신평동,구급,부상,950,1
35750,20220625,부산광역시,사하구,장림동,구급,부상,950,2
35751,20220625,부산광역시,사하구,장림동,기타,상황출동,950,1
35752,20220625,부산광역시,사하구,하단동,구급,부상,950,1
35753,20220625,부산광역시,서구,서대신동,구급,교통사고,159,1
35754,20220625,부산광역시,서구,서대신동,구급,부상,159,3
35755,20220625,부산광역시,서구,암남동,구급,교통사고,159,1
35756,20220625,부산광역시,수영구,광안동,구급,교통사고,937,1
35757,20220625,부산광역시,수영구,광안동,구급,구급기타,937,1
35758,20220625,부산광역시,수영구,광안동,구급,부상,937,3
35759,20220625,부산광역시,수영구,광안동,기타,업무운행,937,1
35760,20220625,부산광역시,연제구,거제동,구조,교통사고,940,1
35761,20220625,부산광역시,연제구,연산동,구급,교통사고,940,1
35762,20220625,부산광역시,연제구,연산동,구급,부상,940,4
35763,20220625,부산광역시,연제구,연산동,기타,업무운행,940,2
35764,20220625,부산광역시,영도구,남항동,구급,교통사고,159,1
35765,20220625,부산광역시,영도구,대교동,구급,부상,159,1
35766,20220625,부산광역시,영도구,봉래동,구급,부상,159,2
35767,20220625,부산광역시,영도구,신선동,구조,산악사고,159,1
35768,20220625,부산광역시,영도구,청학동,기타,업무운행,159,1
35769,20220625,부산광역시,중구,중앙동,구급,부상,159,1
35770,20220625,부산광역시,해운대구,반송동,구급,부상,937,2
35771,20220625,부산광역시,해운대구,반송동,기타,업무운행,937,1
35772,20220625,부산광역시,해운대구,반여동,구급,교통사고,937,1
35773,20220625,부산광역시,해운대구,우동,구급,부상,937,2
35774,20220625,부산광역시,해운대구,우동,기타,업무운행,937,1
35775,20220625,부산광역시,해운대구,중동,구급,부상,937,1
35776,20220625,부산광역시,해운대구,중동,기타,상황출동,937,1
35777,20220625,부산광역시,해운대구,중동,기타,업무운행,937,1
35778,20220626,부산광역시,강서구,강동동,구조,교통사고,904,1
35779,20220626,부산광역시,강서구,명지동,구급,교통사고,904,1
35780,20220626,부산광역시,금정구,구서동,구급,교통사고,940,1
35781,20220626,부산광역시,금정구,부곡동,구급,교통사고,940,1
35782,20220626,부산광역시,금정구,부곡동,구급,부상,940,2
35783,20220626,부산광역시,금정구,장전동,구급,부상,940,1
35784,20220626,부산광역시,금정구,청룡동,구급,부상,939,1
35785,20220626,부산광역시,기장군,기장읍,구급,부상,923,1
35786,20220626,부산광역시,기장군,일광면,구급,부상,923,1
35787,20220626,부산광역시,기장군,일광면,구조,산악사고,923,1
35788,20220626,부산광역시,기장군,정관읍,구급,교통사고,923,1
35789,20220626,부산광역시,기장군,정관읍,구급,부상,923,2
35790,20220626,부산광역시,기장군,철마면,구급,부상,939,1
35791,20220626,부산광역시,남구,감만동,구급,교통사고,942,1
35792,20220626,부산광역시,남구,대연동,구급,교통사고,942,2
35793,20220626,부산광역시,남구,대연동,구급,부상,942,4
35794,20220626,부산광역시,남구,문현동,기타,상황출동,942,1
35795,20220626,부산광역시,남구,용호동,구급,부상,942,1
35796,20220626,부산광역시,동구,범일동,구급,부상,942,1
35797,20220626,부산광역시,동구,범일동,기타,업무운행,942,1
35798,20220626,부산광역시,동구,초량동,구급,교통사고,159,1
35799,20220626,부산광역시,동구,초량동,구급,부상,159,3
35800,20220626,부산광역시,동래구,명륜동,구급,부상,940,1
35801,20220626,부산광역시,동래구,명륜동,구조,교통사고,940,1
35802,20220626,부산광역시,동래구,명장동,기타,업무운행,940,1
35803,20220626,부산광역시,동래구,수안동,구급,부상,940,1
35804,20220626,부산광역시,동래구,온천동,구급,부상,940,1
35805,20220626,부산광역시,부산진구,범전동,구급,부상,938,1
35806,20220626,부산광역시,부산진구,범천동,구급,교통사고,942,2
35807,20220626,부산광역시,부산진구,부암동,구급,교통사고,938,2
35808,20220626,부산광역시,부산진구,부전동,구급,교통사고,938,1
35809,20220626,부산광역시,부산진구,부전동,구급,부상,938,3
35810,20220626,부산광역시,부산진구,양정동,구급,부상,940,1
35811,20220626,부산광역시,부산진구,연지동,구급,교통사고,941,1
35812,20220626,부산광역시,북구,구포동,구급,부상,941,2
35813,20220626,부산광역시,북구,덕천동,구급,부상,941,2
35814,20220626,부산광역시,북구,덕천동,기타,상황출동,941,1
35815,20220626,부산광역시,북구,만덕동,구급,교통사고,941,1
35816,20220626,부산광역시,북구,만덕동,구급,구급기타,941,1
35817,20220626,부산광역시,사상구,모라동,구급,부상,904,1
35818,20220626,부산광역시,사상구,삼락동,구급,부상,904,3
35819,20220626,부산광역시,사상구,엄궁동,구급,부상,904,1
35820,20220626,부산광역시,사상구,주례동,구급,부상,938,2
35821,20220626,부산광역시,사상구,주례동,구조,교통사고,938,1
35822,20220626,부산광역시,사하구,신평동,구급,교통사고,950,2
35823,20220626,부산광역시,사하구,장림동,구급,부상,950,1
35824,20220626,부산광역시,사하구,하단동,구조,교통사고,950,1
35825,20220626,부산광역시,서구,남부민동,구조,교통사고,159,1
35826,20220626,부산광역시,서구,남부민동,기타,상황출동,159,1
35827,20220626,부산광역시,서구,암남동,구급,교통사고,159,1
35828,20220626,부산광역시,서구,암남동,구급,부상,159,3
35829,20220626,부산광역시,서구,암남동,구조,교통사고,159,1
35830,20220626,부산광역시,수영구,광안동,구급,교통사고,937,1
35831,20220626,부산광역시,수영구,광안동,구급,부상,937,1
35832,20220626,부산광역시,수영구,광안동,기타,상황출동,937,1
35833,20220626,부산광역시,수영구,남천동,구급,부상,937,1
35834,20220626,부산광역시,수영구,망미동,구급,부상,940,2
35835,20220626,부산광역시,수영구,민락동,구급,교통사고,937,2
35836,20220626,부산광역시,수영구,민락동,구급,부상,937,1
35837,20220626,부산광역시,연제구,거제동,구급,부상,940,2
35838,20220626,부산광역시,연제구,연산동,구급,교통사고,940,1
35839,20220626,부산광역시,연제구,연산동,구급,구급기타,940,1
35840,20220626,부산광역시,연제구,연산동,구급,부상,940,2
35841,20220626,부산광역시,연제구,연산동,기타,상황출동,940,1
35842,20220626,부산광역시,영도구,대교동,구급,부상,159,1
35843,20220626,부산광역시,영도구,동삼동,구급,부상,910,2
35844,20220626,부산광역시,영도구,봉래동,구급,부상,159,1
35845,20220626,부산광역시,영도구,신선동,구급,부상,159,1
35846,20220626,부산광역시,중구,대창동,구급,교통사고,159,1
35847,20220626,부산광역시,해운대구,반송동,구급,부상,937,1
35848,20220626,부산광역시,해운대구,반여동,구급,부상,937,2
35849,20220626,부산광역시,해운대구,우동,구급,교통사고,937,1
35850,20220626,부산광역시,해운대구,우동,구급,부상,937,3
35851,20220626,부산광역시,해운대구,우동,구조,산악사고,937,1
35852,20220626,부산광역시,해운대구,좌동,구급,교통사고,937,3
35853,20220626,부산광역시,해운대구,좌동,구급,부상,937,1
35854,20220626,부산광역시,해운대구,좌동,기타,상황출동,937,1
35855,20220626,부산광역시,해운대구,중동,구급,교통사고,937,1
35856,20220626,부산광역시,해운대구,중동,기타,상황출동,937,1
35857,20220627,부산광역시,강서구,대저2동,구급,교통사고,904,1
35858,20220627,부산광역시,강서구,대저2동,구조,교통사고,904,1
35859,20220627,부산광역시,강서구,명지동,구급,부상,904,1
35860,20220627,부산광역시,강서구,미음동,기타,상황출동,904,1
35861,20220627,부산광역시,강서구,생곡동,기타,상황출동,904,1
35862,20220627,부산광역시,금정구,부곡동,구급,교통사고,940,1
35863,20220627,부산광역시,금정구,부곡동,구조,수난사고,940,1
35864,20220627,부산광역시,금정구,서동,구급,교통사고,940,1
35865,20220627,부산광역시,금정구,서동,구급,부상,940,1
35866,20220627,부산광역시,금정구,장전동,구급,구급기타,940,1
35867,20220627,부산광역시,금정구,장전동,구급,부상,940,1
35868,20220627,부산광역시,기장군,기장읍,구급,부상,923,2
35869,20220627,부산광역시,기장군,일광면,구급,교통사고,923,1
35870,20220627,부산광역시,기장군,일광면,구급,부상,923,1
35871,20220627,부산광역시,기장군,일광면,화재,산불,923,1
35872,20220627,부산광역시,기장군,정관읍,구조,교통사고,923,1
35873,20220627,부산광역시,기장군,정관읍,기타,상황출동,923,1
35874,20220627,부산광역시,기장군,철마면,구조,교통사고,939,2
35875,20220627,부산광역시,남구,문현동,구급,부상,942,1
35876,20220627,부산광역시,남구,용당동,기타,업무운행,942,1
35877,20220627,부산광역시,남구,용호동,구급,교통사고,942,1
35878,20220627,부산광역시,동구,범일동,구급,교통사고,942,1
35879,20220627,부산광역시,동구,수정동,구급,부상,159,1
35880,20220627,부산광역시,동구,좌천동,기타,상황출동,942,1
35881,20220627,부산광역시,동구,초량동,구급,교통사고,159,2
35882,20220627,부산광역시,동구,초량동,기타,업무운행,159,1
35883,20220627,부산광역시,동래구,낙민동,구급,부상,940,1
35884,20220627,부산광역시,동래구,명륜동,구급,교통사고,940,1
35885,20220627,부산광역시,동래구,안락동,구급,교통사고,940,3
35886,20220627,부산광역시,동래구,온천동,구급,교통사고,940,2
35887,20220627,부산광역시,동래구,온천동,구급,부상,940,3
35888,20220627,부산광역시,동래구,온천동,구조,교통사고,940,1
35889,20220627,부산광역시,부산진구,가야동,구급,부상,938,1
35890,20220627,부산광역시,부산진구,개금동,구급,부상,938,1
35891,20220627,부산광역시,부산진구,부암동,구급,교통사고,938,1
35892,20220627,부산광역시,부산진구,부암동,구급,부상,938,1
35893,20220627,부산광역시,부산진구,부전동,구급,부상,938,4
35894,20220627,부산광역시,북구,구포동,구급,교통사고,941,3
35895,20220627,부산광역시,북구,구포동,구급,부상,941,1
35896,20220627,부산광역시,북구,덕천동,구급,교통사고,941,1
35897,20220627,부산광역시,북구,만덕동,구급,부상,941,2
35898,20220627,부산광역시,북구,화명동,구급,부상,941,1
35899,20220627,부산광역시,사상구,감전동,구급,교통사고,904,1
35900,20220627,부산광역시,사상구,감전동,기타,상황출동,904,1
35901,20220627,부산광역시,사상구,괘법동,구급,부상,904,2
35902,20220627,부산광역시,사상구,덕포동,구급,교통사고,904,1
35903,20220627,부산광역시,사상구,덕포동,기타,업무운행,904,1
35904,20220627,부산광역시,사상구,모라동,구급,교통사고,904,1
35905,20220627,부산광역시,사상구,엄궁동,구급,부상,904,1
35906,20220627,부산광역시,사하구,감천동,구급,교통사고,159,1
35907,20220627,부산광역시,사하구,괴정동,구급,부상,950,1
35908,20220627,부산광역시,사하구,괴정동,기타,상황출동,950,1
35909,20220627,부산광역시,사하구,괴정동,기타,업무운행,950,1
35910,20220627,부산광역시,사하구,다대동,구급,교통사고,950,1
35911,20220627,부산광역시,사하구,다대동,구급,부상,950,1
35912,20220627,부산광역시,사하구,신평동,구급,교통사고,950,1
